"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_1010","","hypothetical protein","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_777","","hypothetical protein","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_701","","hypothetical protein;putative autolysin LDP","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_253","","hypothetical protein","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","29","12","19","0.13604594767093658","0.45825831964612007"
"group_1451","","IS30 family transposase ISSau5","13","219","59","312","18.055555555555554","58.75706214689266","0.3139075922916183","9.467421023526688e-05","0.42063751607529076","0.002431430728758906","29","12","19","0.13604594767093658","0.45825831964612007"
"group_2003","","hypothetical protein","36","389","36","142","50.0","26.741996233521657","0.36503856041131105","9.775174672858034e-05","0.4343110107150825","0.0024817772040861856","5","3","4","0.375","1.0"
"group_879","","hypothetical protein","36","142","36","389","50.0","73.25800376647834","2.73943661971831","9.775174672858034e-05","0.4343110107150825","0.0024817772040861856","4","4","3","0.125","0.625"
"group_1989","","hypothetical protein","17","40","55","491","23.61111111111111","92.46704331450094","3.794090909090909","0.00010157652184827796","0.451304486571899","0.002507247147621661","3","2","1","1.0","1.0"
"group_1897","","hypothetical protein","17","40","55","491","23.61111111111111","92.46704331450094","3.794090909090909","0.00010157652184827796","0.451304486571899","0.002507247147621661","3","2","1","1.0","1.0"
"group_1162","","hypothetical protein","17","40","55","491","23.61111111111111","92.46704331450094","3.794090909090909","0.00010157652184827796","0.451304486571899","0.002507247147621661","3","2","1","1.0","1.0"
"group_837","","hypothetical protein","17","40","55","491","23.61111111111111","92.46704331450094","3.794090909090909","0.00010157652184827796","0.451304486571899","0.002507247147621661","3","2","1","1.0","1.0"
"group_66","","hypothetical protein","17","40","55","491","23.61111111111111","92.46704331450094","3.794090909090909","0.00010157652184827796","0.451304486571899","0.002507247147621661","3","2","1","1.0","1.0"
"group_1964","lpl2_2","putative lipoprotein","25","79","47","452","34.72222222222222","85.12241054613936","3.0433611634796662","0.00010353811381885568","0.46001983969717575","0.002541546075675004","9","5","5","1.0","1.0"
"group_1506","","hypothetical protein","5","139","67","392","6.944444444444445","73.82297551789078","0.21045849887254375","0.00010822510406558017","0.48084413736337267","0.002642000754743806","20","5","18","0.0004024505615234375","0.04138946533203125"
"fhuD_2~~~fhuD_1~~~fhuD_3","fhuD_2;fhuD_1;fhuD_3","Iron(3+)-hydroxamate-binding protein FhuD","31","358","41","173","43.05555555555556","32.580037664783426","0.3653767543262025","0.00011209138255797162","0.4980220127050679","0.0027214317634156717","7","6","5","0.125","0.453125"
"group_1031","","hypothetical protein","18","45","54","486","25.0","91.52542372881356","3.6","0.00011440519085402568","0.5083022629644361","0.0027625122987197616","3","3","2","0.25","1.0"
"group_1683","","hypothetical protein","31","357","41","174","43.05555555555556","32.7683615819209","0.36851813896290225","0.0001150520987002819","0.5111764745253524","0.0027631160785154185","8","7","5","0.0703125","0.7265625"
"group_2138","","IS1182 family transposase ISSau3","0","69","72","462","0.0","87.00564971751412","0.0","0.0001200857217485944","0.533540861729005","0.00286160865246172","4","0","4","0.125","0.125"
"prmC","prmC;","Release factor glutamine methyltransferase;putative type I restriction enzymeP M protein;hypothetical protein","24","74","48","457","33.33333333333333","86.06403013182674","3.0878378378378377","0.00012044132748375909","0.5351208180103416","0.00286160865246172","27","13","16","0.44206833839416504","1.0"
"group_2070","","hypothetical protein","1","88","71","443","1.3888888888888888","83.42749529190208","0.07090268886043534","0.00012804447868833472","0.5689016188122712","0.0030260724404908043","10","1","9","0.021484375","0.021484375"
"group_1090","","hypothetical protein","55","490","17","41","76.38888888888889","7.721280602636535","0.2707082833133253","0.0001303089240897987","0.5789625497309756","0.0030562251041426408","14","7","10","0.1795654296875","1.0"
"group_1217","","hypothetical protein","1","86","71","445","1.3888888888888888","83.80414312617702","0.07287913527677695","0.00013069609943441407","0.5806827697871018","0.0030562251041426408","9","1","8","0.0390625","0.0390625"
"group_2149","","hypothetical protein","16","37","56","494","22.22222222222222","93.03201506591337","3.8146718146718146","0.00014520002558431926","0.6451237136711304","0.003377611066340997","5","2","4","0.375","1.0"
"group_1582","","hypothetical protein","62","342","10","189","86.11111111111111","35.59322033898305","3.4263157894736844","0.000151859588527029","0.6747121518255897","0.003485971788334795","5","3","4","0.375","1.0"
"group_1768","","hypothetical protein","10","189","62","342","13.88888888888889","64.40677966101694","0.29185867895545314","0.000151859588527029","0.6747121518255897","0.003485971788334795","24","8","17","0.06391465663909912","0.15158963203430176"
"group_1305","","hypothetical protein;Putative threonylcarbamoyl-AMP synthase","44","434","28","97","61.111111111111114","18.267419962335214","0.35121790651744567","0.00015304487622523378","0.6799783850687137","0.003485971788334795","4","4","4","0.125","0.125"
"leuA_1~~~leuA_2~~~leuA_3~~~frbC","leuA_1;leuA_2;;leuA_3;frbC","2-isopropylmalate synthase;hypothetical protein;2-phosphonomethylmalate synthase;Homocitrate synthase","44","434","28","97","61.111111111111114","18.267419962335214","0.35121790651744567","0.00015304487622523378","0.6799783850687137","0.003485971788334795","4","4","4","0.125","0.125"
