"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_460","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_72","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_39","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_36","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_2195","","hypothetical protein","22","11","559","11","3.7865748709122204","50.0","0.03935599284436494","1.0618071992185584e-09","4.717609386128055e-06","1.025567257853925e-07","2","2","2","0.5","0.5"
"ble","ble","Bleomycin resistance protein","11","9","570","13","1.8932874354561102","59.09090909090909","0.027875243664717348","2.4502514906892848e-09","1.0886467373132492e-05","2.2680140360692693e-07","6","5","2","0.21875","0.6875"
"group_716","","hypothetical protein","11","9","570","13","1.8932874354561102","59.09090909090909","0.027875243664717348","2.4502514906892848e-09","1.0886467373132492e-05","2.2680140360692693e-07","6","5","2","0.21875","0.6875"
"group_2685","","hypothetical protein","18","10","563","12","3.098106712564544","54.54545454545454","0.03836589698046181","3.7236970742939407e-09","1.654438610108798e-05","3.308877220217596e-07","4","2","2","1.0","1.0"
"group_2684","","hypothetical protein","18","10","563","12","3.098106712564544","54.54545454545454","0.03836589698046181","3.7236970742939407e-09","1.654438610108798e-05","3.308877220217596e-07","4","2","2","1.0","1.0"
"group_2287","","hypothetical protein","27","11","554","11","4.647160068846816","50.0","0.048736462093862815","6.039803231497345e-09","2.6834845757542706e-05","5.261734462263276e-07","4","3","2","0.625","1.0"
"group_1895","","hypothetical protein","337","0","244","22","58.003442340791736","100.0","inf","9.142326684823722e-09","4.06193574606718e-05","7.811414896283038e-07","10","10","0","0.001953125","0.001953125"
"group_1737","","hypothetical protein","324","0","257","22","55.76592082616179","100.0","inf","2.7258994624193198e-08","0.00012111171311529038","2.2851266625526486e-06","10","10","0","0.001953125","0.001953125"
"mecR1","mecR1","Methicillin resistance mecR1 protein;beta-lactam sensor/signal transducer MecR1","319","0","262","22","54.90533562822719","100.0","inf","4.091602661701112e-08","0.0001817899062593804","3.366479745544082e-06","10","10","0","0.001953125","0.001953125"
"group_1914","","hypothetical protein","25","10","556","12","4.3029259896729775","54.54545454545454","0.0539568345323741","4.556323659134937e-08","0.00020243746017536523","3.68068109409755e-06","8","6","2","0.2890625","0.2890625"
"group_1743","","hypothetical protein","312","0","269","22","53.700516351118765","100.0","inf","7.136446895249697e-08","0.00031707233555594404","5.662005992070429e-06","10","10","0","0.001953125","0.001953125"
"group_1741","","hypothetical protein","309","0","272","22","53.184165232358005","100.0","inf","9.019404854306556e-08","0.0004007321576768403","7.030388731172637e-06","10","10","0","0.001953125","0.001953125"
"group_2403","","hypothetical protein","308","0","273","22","53.01204819277109","100.0","inf","9.746243340733597e-08","0.0004330255916287937","7.3394168072676904e-06","11","11","0","0.0009765625","0.0009765625"
"group_2383","","hypothetical protein","308","0","273","22","53.01204819277109","100.0","inf","9.746243340733597e-08","0.0004330255916287937","7.3394168072676904e-06","11","11","0","0.0009765625","0.0009765625"
"group_1106","","hypothetical protein","38","11","543","11","6.540447504302927","50.0","0.06998158379373849","1.1996018139074153e-07","0.0005329830859190646","8.88305143198441e-06","7","5","2","0.453125","0.453125"
"xerD_3~~~xerC_2~~~xerC_1",";xerD_3;xerC_2;xerC_1","hypothetical protein;Tyrosine recombinase XerD;Tyrosine recombinase XerC","50","12","531","10","8.605851979345955","45.45454545454545","0.07846829880728186","1.427758587502849e-07","0.0006343531404275158","1.0399231810287144e-05","4","3","3","0.625","0.625"
"hsdM","hsdM","Type I restriction enzyme EcoKI M protein","21","9","560","13","3.614457831325301","59.09090909090909","0.05416666666666667","1.7035020879644343e-07","0.0007568659776825982","1.2207515769074165e-05","3","2","1","1.0","1.0"
"group_2197","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_1988","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_1572","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_1225","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_1088","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_1087","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_348","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_322","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_152","","hypothetical protein","41","11","540","11","7.056798623063683","50.0","0.07592592592592592","2.354839264898553e-07","0.001046255085394427","1.4735987118231366e-05","4","3","2","0.625","1.0"
"group_2231","","hypothetical protein","54","12","527","10","9.294320137693632","45.45454545454545","0.08538899430740038","3.039449810215759e-07","0.0013504275506788618","1.753802013868652e-05","5","4","3","0.375","1.0"
"group_1571","","hypothetical protein","54","12","527","10","9.294320137693632","45.45454545454545","0.08538899430740038","3.039449810215759e-07","0.0013504275506788618","1.753802013868652e-05","5","4","3","0.375","1.0"
"group_1222","","hypothetical protein","54","12","527","10","9.294320137693632","45.45454545454545","0.08538899430740038","3.039449810215759e-07","0.0013504275506788618","1.753802013868652e-05","5","4","3","0.375","1.0"
"group_1181","","hypothetical protein","54","12","527","10","9.294320137693632","45.45454545454545","0.08538899430740038","3.039449810215759e-07","0.0013504275506788618","1.753802013868652e-05","5","4","3","0.375","1.0"
"group_1109","","hypothetical protein","54","12","527","10","9.294320137693632","45.45454545454545","0.08538899430740038","3.039449810215759e-07","0.0013504275506788618","1.753802013868652e-05","5","4","3","0.375","1.0"
"group_963","","hypothetical protein","54","12","527","10","9.294320137693632","45.45454545454545","0.08538899430740038","3.039449810215759e-07","0.0013504275506788618","1.753802013868652e-05","5","4","3","0.375","1.0"
"group_398","","hypothetical protein","23","9","558","13","3.9586919104991396","59.09090909090909","0.059538032656312224","3.2056606860280603e-07","0.0014242750428022672","1.8259936446182912e-05","3","2","1","1.0","1.0"
"group_1042","","hypothetical protein","293","0","288","22","50.4302925989673","100.0","inf","3.854328299191773e-07","0.0017124780633309047","2.167693751051778e-05","10","10","0","0.001953125","0.001953125"
"group_1175","","hypothetical protein","24","9","557","13","4.130808950086059","59.09090909090909","0.06223818073010173","4.3182628943610805e-07","0.0019186042039646281","2.398255254955785e-05","8","7","1","0.0703125","0.0703125"
"group_1740","","hypothetical protein","290","0","291","22","49.91394148020654","100.0","inf","4.4203184004054424e-07","0.001963947465300138","2.4246265003705406e-05","10","10","0","0.001953125","0.001953125"
"group_1913","","IS1182 family transposase ISSau3;IS1182 family transposase ISSep1","288","0","293","22","49.5697074010327","100.0","inf","4.910840689129344e-07","0.0021818865181801677","2.6608372172928875e-05","10","10","0","0.001953125","0.001953125"
"knt","knt","Kanamycin nucleotidyltransferase","34","10","547","12","5.851979345955249","54.54545454545454","0.07458866544789762","5.174194718457295e-07","0.002298894713410576","2.76975266675973e-05","10","7","3","0.34375","0.34375"
"group_1862","","Epidermal cell differentiation inhibitor","46","11","535","11","7.917383820998279","50.0","0.08598130841121496","6.563841220809843e-07","0.002916314654405813","3.4309584169480156e-05","4","2","2","1.0","1.0"
